utc,lat,lon,h,quality,E,N,U,est_E,est_N,est_U,err_2d,err_3d,err_h
1621218941.0,22.297140438888892,114.17606901666667,3.085,3,-307.90998392451525,-449.51427084744523,-0.4103527085864016,-306.9459968656222,-447.6344997188934,-3.1296873675313814,2.112536519317567,3.4434853757188795,2.71933465894498
1621218942.0,22.297140438888892,114.17606901666667,3.086,3,-307.9099839726729,-449.5142709178638,-0.4093527093154421,-306.94818255378925,-447.6339672508799,-3.130073757297232,2.1120141688539364,3.4442599887887257,2.72072104798179
1621218943.0,22.297140438888892,114.17606901666667,3.087,3,-307.90998402121204,-449.5142709886048,-0.40835270925839495,-306.9480358440053,-447.6346387488703,-3.129573860619707,2.111483282500854,3.4443295729207977,2.7212211513613123
1621218944.0,22.297140438888892,114.17606901666667,3.088,3,-307.90998406932636,-449.51427105941815,-0.407352709024849,-306.94622399109153,-447.6332574286155,-3.129504165766441,2.1135386837398182,3.4463247556063275,2.722151456741592
1621218945.0,22.297140438888892,114.17606901666667,3.089,3,-307.909984117484,-449.5142711302676,-0.4063527099305304,-306.94885121939524,-447.6349534848316,-3.1303813315158346,2.11083188819849,3.446149037904707,2.7240286215853042
1621218946.0,22.297140438888892,114.17606901666667,3.09,3,-307.9099841655983,-449.5142712010809,-0.4053527096970413,-306.94821475059496,-447.63564025482503,-3.130299640376108,2.1105105164073428,3.446678171063155,2.724946930679067
1621218947.0,22.297140438888892,114.17606901666667,3.091,3,-307.9099842140941,-449.5142712722166,-0.4043527086774077,-306.94824642665924,-447.6349595055831,-3.130545689347968,2.1111021500598444,3.4480255880495916,2.7261929806705605
1621218948.0,22.297140436111114,114.17606901666667,3.093,3,-307.9099843164629,-449.5145790095063,-0.40235273006666716,-306.9466299345719,-447.6334839405921,-3.130161596534776,2.1134262048630643,3.450726233039058,2.727808866468109
1621218949.0,22.297140436111114,114.17606901666667,3.094,3,-307.9099843646639,-449.51457907996087,-0.40135273193493504,-306.94604869749946,-447.63434930778374,-3.130433149640694,2.1129211927123572,3.451422299997213,2.729080417705759
1621218950.0,22.297140436111114,114.17606901666667,3.096,3,-307.9099844616988,-449.5145792218376,-0.3993527308582827,-306.9473568277517,-447.6342930861756,-3.1300097817466717,2.1123749462634005,3.452334839375778,2.730657050888389
1621218951.0,22.297140436111114,114.17606901666667,3.099,3,-307.90998460604175,-449.51457943427766,-0.39635273015770167,-306.9431219740969,-447.6334698776634,-3.1292993781519622,2.1150405464285487,3.455776887158637,2.7329466479942606
1621218952.0,22.297140433333336,114.17606901666667,3.101,3,-307.90998470845386,-449.5148871716034,-0.39435275268621695,-306.9483725190937,-447.6337800437485,-3.1311000714173143,2.1126433748251134,3.4573180235226113,2.7367473187310973
